request_key,timestamp_start,session_id,agent,role,model,gauntlet_objective_id,category,content_characters,structural_characters,total_characters,bytes,estimated_tokens_chars_div_4,percentage_of_classified_characters,repeated_characters_vs_previous_estimate,repeated_percentage_vs_previous_estimate,content_sha256,estimate_note
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,AGENTS/instructions,10321,0,10321,10337,2580,13.9467,10321,100.0,c13b988cb8c3f9cc1035fc84d0007d991d6abe363a0635317a28e228b105e6bf,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,CURRENT/HORIZON/HANDOFF/state,10153,0,10153,10203,2538,13.7197,5983,58.9284,d68404e5de3d93fb6983aecd1b11076445650c5fe1ccd1d655a02ac140125d1b,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,Gauntlet canonical prompt,15296,0,15296,15388,3824,20.6694,15296,100.0,a82b6b0a0fad5fdab1e1b0188def3536160e01c3249bc7a87305e1988f3f0737,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,critic reports,1038,0,1038,1042,260,1.4026,1038,100.0,c5544e9113e998b0b53126fed7e0fc99e122c2c357e4973ae1fab25238b2da81,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,historical conversation/turns,21447,2521,23968,21505,5992,32.3879,22127,92.3189,5773e03aab012922d5f202991826f90861ac5f31475d98234adab9f004c87962,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,integration reports,6597,0,6597,6637,1649,8.9145,0,0.0,8bee02aa1cfb840c85c00cc66efd3de9a324c7c60c3bc993a5bdfc4b63378ef5,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,system/harness instructions,6053,0,6053,6063,1513,8.1794,6053,100.0,2280f44a6bce6c4e6efd1ec3eecac12c131c6d09945193f1a56dab7495a21cd5,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00002,2026-08-16T18:45:52.855Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,tool results,577,0,577,583,144,0.7797,577,100.0,94da660b45b9ebf8941c6c4613ea54408fc89223985a771f62c24274afd3be7e,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,AGENTS/instructions,10321,0,10321,10337,2580,12.1915,10321,100.0,36cc26fea20be6c63ca44693c1a36accac42f78a615d31c77249dc2d4988d2e7,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,CURRENT/HORIZON/HANDOFF/state,11242,0,11242,11292,2810,13.2795,10153,90.3131,35688927ce972f28ccf73dc7da83ecfbe0df40b45260513ebd339e8c5a08f1c4,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,Gauntlet canonical prompt,15296,0,15296,15388,3824,18.0682,15296,100.0,6e0ba52e942872d8896dbaedd9132444cda5061857ed9803d6589716f1dd6c45,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,critic reports,1038,0,1038,1042,260,1.2261,1038,100.0,8c957538f48336111804d497b09165ca2a6592ca3214553967fa15f217a64db9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,git output,1431,0,1431,1438,358,1.6904,0,0.0,6d77e8d8340bc9d7882e24b92132c780445bdf387f485f2a7362bd6c698d5504,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,historical conversation/turns,21533,3836,25369,21591,6342,29.9668,23968,94.4775,0a50980930a000c3a866b2eb4bd0f0148a9b75aca9880d3969b699454270305e,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,integration reports,6597,0,6597,6637,1649,7.7926,6597,100.0,69a504f1c5b17113c1d99be59323210a61e9dfde2907e9669afde0639e9d65a7,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,specs,6733,0,6733,6773,1683,7.9533,0,0.0,583387a480f2729c54481474e0460325bae04bf3685196c662e058cbed0d84db,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,system/harness instructions,6053,0,6053,6063,1513,7.15,6053,100.0,994a764a8f42a1f6ec7951d1946e26f0968480998c240573839f5a3bd58c2c2e,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00003,2026-08-16T18:46:06.355Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,tool results,577,0,577,583,144,0.6816,577,100.0,ccb7ce3c56c2fe7cf724d8d7c8d96c8a687e6355adbbc315304722e12fe0d06f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,AGENTS/instructions,10321,0,10321,10337,2580,11.2201,10321,100.0,d7c695598f703ee7c3aad907a160bfc752aadccd838667cfffd2d84f4a5bdb1a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,CURRENT/HORIZON/HANDOFF/state,11242,0,11242,11292,2810,12.2213,11242,100.0,1fd542b3db78340100969ea6a1a75ea0798c8e6cfe6bb296f20e745cf3b830f7,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,Gauntlet canonical prompt,15296,0,15296,15388,3824,16.6284,15296,100.0,8e65405211b097a16a8c2cabef1cb8802c43eda15e7c2e92eca593da40ab0b51,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,critic reports,1038,0,1038,1042,260,1.1284,1038,100.0,accfde00433f7b2291bcee52eae9ab2ed247a6a3674306b13290233882b20b8d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,git output,1431,0,1431,1438,358,1.5557,1431,100.0,545baa8e8db0572ce49866aad5c434be41a0ed08ba20f5248df0a6545883d8a5,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,historical conversation/turns,21647,4420,26067,21705,6517,28.3377,25369,97.3223,4f433bc1e75ca97cb694de37e60347a4cd8cd56bcd7ee13c243306df1c6e734a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,integration reports,6597,0,6597,6637,1649,7.1717,6597,100.0,612ee110b92477759440d64c0da9d5a61a31e94c618f0cbab13eef10820ca64c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,specs,10937,0,10937,10980,2734,11.8897,6733,61.5617,eff11a9807665ed3d50aa4cdcfef6e906ade56b0f8688f666728fd5df8128a5b,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,system/harness instructions,6053,0,6053,6063,1513,6.5803,6053,100.0,6e966470580ce3965eead20ba76e28e3e411a2a1cc03e2f6850ee52b11f482a9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00004,2026-08-16T18:46:11.018Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,tool results,3005,0,3005,3017,751,3.2668,577,19.2013,a7852a9dfb39ad412031defe28b3d563ae9995d3d4aca6d010bfe9a1aa649b33,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,AGENTS/instructions,10321,0,10321,10337,2580,8.3393,10321,100.0,4095225dd25d8a4b546a47114dfa85cad06f7b84424b8e841f2c01ff5452a584,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,CURRENT/HORIZON/HANDOFF/state,11242,0,11242,11292,2810,9.0835,11242,100.0,19e7181b12fcc7019d2aa8ce48b6c11a98f1e374cd77311d2609bd1dd9bf212d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,Gauntlet canonical prompt,15296,0,15296,15388,3824,12.3591,15296,100.0,75b29822f580a696b549a354950775ab565336dec1d05a71ea5fafe5cc3dce2f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,critic reports,1038,0,1038,1042,260,0.8387,1038,100.0,6f247d6e3c4eba2a8e45647d42135f325d21ec1b981f49018a87d4a51193a9b6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,git output,1431,0,1431,1438,358,1.1562,1431,100.0,911ec7629687ea8922182fb93d42fc17e5ddaf1b2f5e1b543a6aaea35992c45f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,historical conversation/turns,21647,4843,26490,21705,6622,21.4038,26067,98.4032,9e62c8878ec1a9f83302cb8f4914858ccffd90270f332b97aa848778ea5621ba,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,integration reports,6597,0,6597,6637,1649,5.3303,6597,100.0,12adf7138c4bda67cf2a311dbae0aa85067938ce345f4c9e1585f8b9770497e0,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,source-code reads,31353,0,31353,31626,7838,25.3331,0,0.0,55110adf709449f2d528fa02b93a9969070fbd3318ac6154401e6504e0ca101c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,specs,10937,0,10937,10980,2734,8.8371,10937,100.0,f42eaff61b6d356af773bcf018913d1656cf89999323674d7e086db7104e8d59,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,system/harness instructions,6053,0,6053,6063,1513,4.8908,6053,100.0,32495bed36f6b515fcafe83bf39060016c09ba79f403cb51453711b3e9dab48d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00005,2026-08-16T18:46:15.481Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,tool results,3005,0,3005,3017,751,2.428,3005,100.0,1f2e0d72d301b8140008be3a170f3f7f8f6404b00a216bd7584875ff4858ec86,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,AGENTS/instructions,10321,0,10321,10337,2580,7.8328,10321,100.0,cef137c339ed5dbd4e8aaec4a7b6079feeb5c6e44ba14eb22697c8ec257de4d8,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,CURRENT/HORIZON/HANDOFF/state,11242,0,11242,11292,2810,8.5318,11242,100.0,7b2585e9b4ddee637b5f6fa2031db7dd8782109c525a109379567eb50add6747,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,Gauntlet canonical prompt,15296,0,15296,15388,3824,11.6085,15296,100.0,72789df36e51f257d32f563e0b7a13f346c68301ac60a193da523970d54d6bcf,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,critic reports,1038,0,1038,1042,260,0.7878,1038,100.0,c90f5da174bf4e69afc4c10959ac3a9acb1ece08aef887b680886984d0ee043d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,git output,1431,0,1431,1438,358,1.086,1431,100.0,0f6ad521b7c635c152ce2f50a5efd0853ecd189646f753d5d9e0fa545289f491,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,historical conversation/turns,21735,9333,31068,21793,7767,23.5782,26490,85.2646,b722bef7845038e007bab6755d50b3d0fac5a8f2b05f278c72c6be4af5b49189,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,integration reports,6597,0,6597,6637,1649,5.0066,6597,100.0,456d9ffe7ad1e86be19d04798554aa10f161bc08557aa081831c5329b8b016c8,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,source-code reads,31353,0,31353,31626,7838,23.7945,31353,100.0,56bb5ef74c94ada65a15a722f9532d4e2d5c290b61375aa234ac79ca772965f6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,specs,13896,0,13896,13943,3474,10.546,10937,78.7061,88ec8b61d16794550b662027e03f02b22ac665f3aa4b90b02621595b17d333bc,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,system/harness instructions,6053,0,6053,6063,1513,4.5937,6053,100.0,4d70d2083e469f235f20fb0791b96fb754d88731a03f2a97490ab824e211277b,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00006,2026-08-16T18:46:31.965Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,tool results,3471,0,3471,3483,868,2.6342,3005,86.5745,40de3951a593d6e2df42e72f134ec875b4474b9b859fbaee9d76243e92012556,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,AGENTS/instructions,10321,0,10321,10337,2580,7.3884,10321,100.0,7d5f7daedda569330c70f9a75a1df3f02e462efc449c8f6e72299e1ab285d206,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,CURRENT/HORIZON/HANDOFF/state,11242,0,11242,11292,2810,8.0477,11242,100.0,e46df7186ea202683536d71cfa66ff1d6d29cb7f292ba83e132926bb64ee337d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,Gauntlet canonical prompt,15296,0,15296,15388,3824,10.9498,15296,100.0,c26e4728805444a297c257a6df810a67d1452538bfc251de7d59b9349100f737,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,critic reports,1038,0,1038,1042,260,0.7431,1038,100.0,69cbc1dd2e6619e55c22fa590b9d7e1259dea221335952ef60e4170310ddbf29,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,git output,1431,0,1431,1438,358,1.0244,1431,100.0,8b4bc5549fd65313a3a3700659f78b148409034b7526a7cee5e85bd8a584493c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,historical conversation/turns,21735,9772,31507,21793,7877,22.5546,31068,98.6067,907cfac23d3126d798082e371220d442c7b69de0fddc3463fddb132e8a31398b,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,integration reports,6597,0,6597,6637,1649,4.7225,6597,100.0,7d5aece9546b4f251dbe465c38019e7b3a7a5d2649fb7ab710e348c11e0888e0,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,source-code reads,31353,0,31353,31626,7838,22.4444,31353,100.0,ed35d87cf81c3138ecc7fc4955daa3cabf70de06824d5050df3d7296c7d291ee,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,specs,21383,0,21383,21467,5346,15.3072,13896,64.9862,7539e3ad663152c802fe0b1a1d53e31af60f8be50d0d49171a1f70bb3618a7c6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a00be4-52a6-7520-b555-e494029a4c5b:00007,2026-08-16T18:46:36.487Z,01a00be4-52a6-7520-b555-e494029a4c5b,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,CPU-TEAM-DECISION-PROFILE,system/harness instructions,6053,0,6053,6063,1513,4.3331,6053,100.0,6e50faa24973aac7e0803b73183e0bd19f43b9eccd6a73d3003f4e46e440f853,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
